"Country","Month","Date","Depth","Day"
"Thailand","September",2015-09-01,1.108,1
"Thailand","September",2016-09-01,0.814,1
"Thailand","September",2017-09-01,1.257,1
"Thailand","September",2018-09-01,0.97,1
"Thailand","September",2019-09-01,0.816,1
"Thailand","October",2000-10-01,0.616,1
"Thailand","October",2001-10-01,0.73,1
"Thailand","October",2002-10-01,0.682,1
"Thailand","October",2003-10-01,0.713,1
"Thailand","October",2004-10-01,0.377,1
"Thailand","October",2005-10-01,0.76,1
"Thailand","October",2006-10-01,0.778,1
"Thailand","October",2007-10-01,0.111,1
"Thailand","October",2008-10-01,0.962,1
"Thailand","October",2009-10-01,1.003,1
"Thailand","October",2010-10-01,0.358,1
"Thailand","October",2011-10-01,0.372,1
"Thailand","October",2012-10-01,1.106,1
"Thailand","October",2013-10-01,0.309,1
"Thailand","October",2014-10-01,0.811,1
"Thailand","October",2015-10-01,1.057,1
"Thailand","October",2016-10-01,1.357,1
"Thailand","October",2017-10-01,1.089,1
"Thailand","October",2018-10-01,1.374,1
"Thailand","October",2019-10-01,1.62,1
"Thailand","November",2000-11-01,0.064,1
"Thailand","November",2001-11-01,-0.665,1
"Thailand","November",2002-11-01,0.999,1
"Thailand","November",2003-11-01,1.248,1
"Thailand","November",2004-11-01,1.275,1
"Thailand","November",2005-11-01,1.169,1
"Thailand","November",2006-11-01,1.722,1
"Thailand","November",2007-11-01,-0.371,1
"Thailand","November",2008-11-01,0.181,1
"Thailand","November",2009-11-01,0.792,1
"Thailand","November",2010-11-01,0.674,1
"Thailand","November",2011-11-01,1.177,1
"Thailand","November",2012-11-01,2.445,1
"Thailand","November",2013-11-01,1.452,1
"Thailand","November",2014-11-01,1.787,1
"Thailand","November",2015-11-01,2.613,1
"Thailand","November",2016-11-01,1.825,1
"Thailand","November",2017-11-01,1.455,1
"Thailand","November",2018-11-01,2.014,1
"Thailand","November",2019-11-01,1.683,1
"Thailand","December",2000-12-01,1.486,1
"Thailand","December",2001-12-01,0.962,1
"Thailand","December",2002-12-01,2.281,1
"Thailand","December",2003-12-01,0.232,1
"Thailand","December",2004-12-01,0.227,1
"Thailand","December",2005-12-01,0.455,1
"Thailand","December",2006-12-01,0.908,1
"Thailand","December",2007-12-01,1.657,1
"Thailand","December",2008-12-01,-0.14,1
"Thailand","December",2009-12-01,1.42,1
"Thailand","December",2010-12-01,1.221,1
"Thailand","December",2011-12-01,0.421,1
"Thailand","December",2012-12-01,2.608,1
"Thailand","December",2013-12-01,-0.93,1
"Thailand","December",2014-12-01,1.198,1
"Thailand","December",2015-12-01,2.527,1
"Thailand","December",2016-12-01,1.659,1
"Thailand","December",2017-12-01,0.878,1
"Thailand","December",2018-12-01,2.722,1
"Thailand","December",2019-12-01,1.247,1
"Ukraine","January",2000-01-01,0.633,1
"Ukraine","January",2001-01-01,4.839,1
"Ukraine","January",2002-01-01,1.967,1
"Ukraine","January",2003-01-01,1.537,1
"Ukraine","January",2004-01-01,2.093,1
"Ukraine","January",2005-01-01,4.994,1
"Ukraine","January",2006-01-01,-3.06,1
"Ukraine","January",2007-01-01,7.307,1
"Ukraine","January",2008-01-01,1.353,1
"Ukraine","January",2009-01-01,1.553,1
"Ukraine","January",2010-01-01,-1.984,1
"Ukraine","January",2011-01-01,1.496,1
"Ukraine","January",2012-01-01,1.459,1
"Ukraine","January",2013-01-01,2.325,1
"Ukraine","January",2014-01-01,1.552,1
"Ukraine","January",2015-01-01,4.05,1
"Ukraine","January",2016-01-01,0.397,1
"Ukraine","January",2017-01-01,0.069,1
"Ukraine","January",2018-01-01,3.22,1
"Ukraine","January",2019-01-01,1.732,1
"Ukraine","February",2000-02-01,3.91,1
"Ukraine","February",2001-02-01,2.319,1
"Ukraine","February",2002-02-01,7.072,1
"Ukraine","February",2003-02-01,-2.889,1
"Ukraine","February",2004-02-01,2.278,1
"Ukraine","February",2005-02-01,-0.368,1
"Ukraine","February",2006-02-01,-2.001,1
"Ukraine","February",2007-02-01,1.677,1
"Ukraine","February",2008-02-01,3.998,1
"Ukraine","February",2009-02-01,3.495,1
"Ukraine","February",2010-02-01,1.545,1
"Ukraine","February",2011-02-01,-1.652,1
"Ukraine","February",2012-02-01,-5.516,1
"Ukraine","February",2013-02-01,4.143,1
"Ukraine","February",2014-02-01,3.363,1
"Ukraine","February",2015-02-01,3.363,1
"Ukraine","February",2016-02-01,6.846,1
"Ukraine","February",2017-02-01,1.917,1
"Ukraine","February",2018-02-01,1.034,1
"Ukraine","February",2019-02-01,4.692,1
"Ukraine","March",2000-03-01,2,1
"Ukraine","March",2001-03-01,3.441,1
"Ukraine","March",2002-03-01,4.894,1
"Ukraine","March",2003-03-01,-0.701,1
"Ukraine","March",2004-03-01,3.767,1
"Ukraine","March",2005-03-01,-1.311,1
"Ukraine","March",2006-03-01,0.257,1
"Ukraine","March",2007-03-01,4.802,1
"Ukraine","March",2008-03-01,4.859,1
"Ukraine","March",2009-03-01,2.166,1
"Ukraine","March",2010-03-01,1.393,1
"Ukraine","March",2011-03-01,0.706,1
"Ukraine","March",2012-03-01,1.18,1
"Ukraine","March",2013-03-01,-0.18,1
"Ukraine","March",2014-03-01,5.76,1
"Ukraine","March",2015-03-01,3.966,1
"Ukraine","March",2016-03-01,4.328,1
"Ukraine","March",2017-03-01,5.68,1
"Ukraine","March",2018-03-01,-1.031,1
"Ukraine","March",2019-03-01,4.518,1
"Ukraine","April",2000-04-01,4.237,1
"Ukraine","April",2001-04-01,2.055,1
"Ukraine","April",2002-04-01,0.527,1
"Ukraine","April",2003-04-01,-1.433,1
"Ukraine","April",2004-04-01,0.651,1
"Ukraine","April",2005-04-01,1.035,1
"Ukraine","April",2006-04-01,0.587,1
"Ukraine","April",2007-04-01,-0.141,1
"Ukraine","April",2008-04-01,2.109,1
"Ukraine","April",2009-04-01,0.779,1
"Ukraine","April",2010-04-01,1.203,1
"Ukraine","April",2011-04-01,0.427,1
"Ukraine","April",2012-04-01,3.504,1
"Ukraine","April",2013-04-01,1.943,1
"Ukraine","April",2014-04-01,1.483,1
"Ukraine","April",2015-04-01,0.31,1
"Ukraine","April",2016-04-01,3.441,1
"Ukraine","April",2017-04-01,0.481,1
"Ukraine","April",2018-04-01,4.167,1
"Ukraine","April",2019-04-01,1.429,1
"Ukraine","May",2000-05-01,0.18,1
"Ukraine","May",2001-05-01,-0.653,1
"Ukraine","May",2002-05-01,1.385,1
"Ukraine","May",2003-05-01,3.895,1
"Ukraine","May",2004-05-01,-1.102,1
"Ukraine","May",2005-05-01,1.653,1
"Ukraine","May",2006-05-01,-0.502,1
"Ukraine","May",2007-05-01,2.941,1
"Ukraine","May",2008-05-01,-0.47,1
"Ukraine","May",2009-05-01,-0.003,1
"Ukraine","May",2010-05-01,2.018,1
"Ukraine","May",2011-05-01,1.139,1
"Ukraine","May",2012-05-01,3.501,1
"Ukraine","May",2013-05-01,3.89,1
"Ukraine","May",2014-05-01,2.222,1
"Ukraine","May",2015-05-01,0.948,1
"Ukraine","May",2016-05-01,0.719,1
"Ukraine","May",2017-05-01,0.013,1
"Ukraine","May",2018-05-01,3.395,1
"Ukraine","May",2019-05-01,1.882,1
"Ukraine","June",2000-06-01,-0.395,1
"Ukraine","June",2001-06-01,-1.32,1
"Ukraine","June",2002-06-01,0.509,1
"Ukraine","June",2003-06-01,-0.189,1
"Ukraine","June",2004-06-01,-1.115,1
"Ukraine","June",2005-06-01,-0.836,1
"Ukraine","June",2006-06-01,0.34,1
"Ukraine","June",2007-06-01,2.042,1
"Ukraine","June",2008-06-01,0.379,1
"Ukraine","June",2009-06-01,1.77,1
"Ukraine","June",2010-06-01,2.486,1
"Ukraine","June",2011-06-01,1.547,1
"Ukraine","June",2012-06-01,2.29,1
"Ukraine","June",2013-06-01,2.387,1
"Ukraine","June",2014-06-01,-0.177,1
"Ukraine","June",2015-06-01,1.299,1
"Ukraine","June",2016-06-01,1.79,1
"Ukraine","June",2017-06-01,1.085,1
"Ukraine","June",2018-06-01,1.935,1
"Ukraine","June",2019-06-01,4.269,1
"Ukraine","July",2000-07-01,0.2,1
"Ukraine","July",2001-07-01,3.933,1
"Ukraine","July",2002-07-01,3.719,1
"Ukraine","July",2003-07-01,0.633,1
"Ukraine","July",2004-07-01,-0.033,1
"Ukraine","July",2005-07-01,0.591,1
"Ukraine","July",2006-07-01,0.255,1
"Ukraine","July",2007-07-01,2.263,1
"Ukraine","July",2008-07-01,0.911,1
"Ukraine","July",2009-07-01,1.957,1
"Ukraine","July",2010-07-01,3.547,1
"Ukraine","July",2011-07-01,2.209,1
"Ukraine","July",2012-07-01,3.571,1
"Ukraine","July",2013-07-01,0.711,1
"Ukraine","July",2014-07-01,1.923,1
"Ukraine","July",2015-07-01,1.467,1
"Ukraine","July",2016-07-01,2.005,1
"Ukraine","July",2017-07-01,0.741,1
"Ukraine","July",2018-07-01,1.916,1
"Ukraine","July",2019-07-01,0.34,1
"Ukraine","August",2000-08-01,1.287,1
"Ukraine","August",2001-08-01,1.951,1
"Ukraine","August",2002-08-01,1.032,1
"Ukraine","August",2003-08-01,0.803,1
"Ukraine","August",2004-08-01,0.708,1
"Ukraine","August",2005-08-01,1.23,1
"Ukraine","August",2006-08-01,1.666,1
"Ukraine","August",2007-08-01,3.213,1
"Ukraine","August",2008-08-01,2.254,1
"Ukraine","August",2009-08-01,-0.033,1
"Ukraine","August",2010-08-01,4.506,1
"Ukraine","August",2011-08-01,0.791,1
"Ukraine","August",2012-08-01,2.001,1
"Ukraine","August",2013-08-01,1.502,1
"Ukraine","August",2014-08-01,2.154,1
"Ukraine","August",2015-08-01,2.496,1
"Ukraine","August",2016-08-01,2.423,1
"Ukraine","August",2017-08-01,3.206,1
"Ukraine","August",2018-08-01,2.981,1
"Ukraine","August",2019-08-01,1.712,1
"Ukraine","September",2000-09-01,-1.024,1
"Ukraine","September",2001-09-01,0.551,1
"Ukraine","September",2002-09-01,0.787,1
"Ukraine","September",2003-09-01,0.007,1
"Ukraine","September",2004-09-01,0.289,1
"Ukraine","September",2005-09-01,2.121,1
"Ukraine","September",2006-09-01,1.29,1
"Ukraine","September",2007-09-01,0.969,1
"Ukraine","September",2008-09-01,-0.425,1
"Ukraine","September",2009-09-01,2.047,1
"Ukraine","September",2010-09-01,0.881,1
"Ukraine","September",2011-09-01,1.649,1
"Ukraine","September",2012-09-01,2.207,1
"Ukraine","September",2013-09-01,-1.355,1
"Ukraine","September",2014-09-01,1.244,1
"Ukraine","September",2015-09-01,4.159,1
"Ukraine","September",2016-09-01,1.357,1
"Ukraine","September",2017-09-01,2.462,1
"Ukraine","September",2018-09-01,2.796,1
"Ukraine","September",2019-09-01,1.61,1
"Ukraine","October",2000-10-01,1.205,1
"Ukraine","October",2001-10-01,1.306,1
"Ukraine","October",2002-10-01,-0.209,1
"Ukraine","October",2003-10-01,-0.216,1
"Ukraine","October",2004-10-01,1.154,1
"Ukraine","October",2005-10-01,0.803,1
"Ukraine","October",2006-10-01,1.694,1
"Ukraine","October",2007-10-01,1.626,1
"Ukraine","October",2008-10-01,2.398,1
"Ukraine","October",2009-10-01,1.588,1
"Ukraine","October",2010-10-01,-1.861,1
"Ukraine","October",2011-10-01,-0.359,1
"Ukraine","October",2012-10-01,2.935,1
"Ukraine","October",2013-10-01,0.714,1
"Ukraine","October",2014-10-01,-0.428,1
"Ukraine","October",2015-10-01,-0.781,1
"Ukraine","October",2016-10-01,-1.197,1
"Ukraine","October",2017-10-01,0.869,1
"Ukraine","October",2018-10-01,2.96,1
"Ukraine","October",2019-10-01,2.864,1
"Ukraine","November",2000-11-01,2.478,1
"Ukraine","November",2001-11-01,0.022,1
"Ukraine","November",2002-11-01,1.619,1
"Ukraine","November",2003-11-01,1.431,1
"Ukraine","November",2004-11-01,0.911,1
"Ukraine","November",2005-11-01,0.337,1
"Ukraine","November",2006-11-01,1.253,1
"Ukraine","November",2007-11-01,-1.593,1
"Ukraine","November",2008-11-01,1.527,1
"Ukraine","November",2009-11-01,2.481,1
"Ukraine","November",2010-11-01,5.659,1
"Ukraine","November",2011-11-01,-1.331,1
"Ukraine","November",2012-11-01,2.325,1
"Ukraine","November",2013-11-01,3.65,1
"Ukraine","November",2014-11-01,-0.328,1
"Ukraine","November",2015-11-01,2.514,1
"Ukraine","November",2016-11-01,-0.638,1
"Ukraine","November",2017-11-01,1.078,1
"Ukraine","November",2018-11-01,-1.112,1
"Ukraine","November",2019-11-01,2.943,1
"Ukraine","December",2000-12-01,3.008,1
"Ukraine","December",2001-12-01,-4.89,1
"Ukraine","December",2002-12-01,-6.143,1
"Ukraine","December",2003-12-01,1.46,1
"Ukraine","December",2004-12-01,2.079,1
"Ukraine","December",2005-12-01,1.609,1
"Ukraine","December",2006-12-01,3.497,1
"Ukraine","December",2007-12-01,0.62,1
"Ukraine","December",2008-12-01,1.354,1
"Ukraine","December",2009-12-01,0.08,1
"Ukraine","December",2010-12-01,-0.005,1
"Ukraine","December",2011-12-01,3.77,1
"Ukraine","December",2012-12-01,-1.906,1
"Ukraine","December",2013-12-01,1.273,1
"Ukraine","December",2014-12-01,0.618,1
"Ukraine","December",2015-12-01,3.599,1
"Ukraine","December",2016-12-01,-0.627,1
"Ukraine","December",2017-12-01,4.659,1
"Ukraine","December",2018-12-01,0.422,1
"Ukraine","December",2019-12-01,4.436,1
"Wake Island","January",2000-01-01,0.58,1
"Wake Island","January",2001-01-01,NA,1
"Wake Island","January",2002-01-01,0.93,1
"Wake Island","January",2003-01-01,1.14,1
"Wake Island","January",2004-01-01,1.36,1
"Wake Island","January",2005-01-01,-0.12,1
"Wake Island","January",2006-01-01,1.48,1
"Wake Island","January",2007-01-01,NA,1
"Wake Island","January",2008-01-01,0.73,1
"Wake Island","January",2009-01-01,-0.17,1
"Wake Island","January",2010-01-01,0.56,1
"Wake Island","January",2011-01-01,0.82,1
"Wake Island","January",2012-01-01,0.65,1
"Wake Island","January",2013-01-01,0.27,1
"Wake Island","January",2014-01-01,NA,1
"Wake Island","January",2015-01-01,0.68,1
"Wake Island","January",2016-01-01,0.63,1
"Wake Island","January",2017-01-01,0.88,1
"Wake Island","January",2018-01-01,1.18,1
"Wake Island","January",2019-01-01,NA,1
"Wake Island","February",2000-02-01,2.017,1
"Wake Island","February",2001-02-01,1.617,1
"Wake Island","February",2002-02-01,1.508,1
"Wake Island","February",2003-02-01,1.018,1
"Wake Island","February",2004-02-01,1.447,1
"Wake Island","February",2005-02-01,-0.072,1
"Wake Island","February",2006-02-01,0.627,1
"Wake Island","February",2007-02-01,NA,1
"Wake Island","February",2008-02-01,0.527,1
"Wake Island","February",2009-02-01,0.327,1
"Wake Island","February",2010-02-01,0.018,1
"Wake Island","February",2011-02-01,-0.243,1
"Wake Island","February",2012-02-01,1.087,1
"Wake Island","February",2013-02-01,0.598,1
"Wake Island","February",2014-02-01,NA,1
"Wake Island","February",2015-02-01,-0.273,1
"Wake Island","February",2016-02-01,0.428,1
"Wake Island","February",2017-02-01,0.728,1
"Wake Island","February",2018-02-01,0.548,1
"Wake Island","February",2019-02-01,NA,1
"Wake Island","March",2000-03-01,0.543,1
"Wake Island","March",2001-03-01,0.592,1
"Wake Island","March",2002-03-01,0.842,1
"Wake Island","March",2003-03-01,0.993,1
"Wake Island","March",2004-03-01,0.262,1
"Wake Island","March",2005-03-01,-0.198,1
"Wake Island","March",2006-03-01,-0.498,1
"Wake Island","March",2007-03-01,0.152,1
"Wake Island","March",2008-03-01,0.303,1
"Wake Island","March",2009-03-01,-0.498,1
"Wake Island","March",2010-03-01,0.282,1
"Wake Island","March",2011-03-01,0.533,1
"Wake Island","March",2012-03-01,0.433,1
"Wake Island","March",2013-03-01,1.003,1
"Wake Island","March",2014-03-01,1.112,1
"Wake Island","March",2015-03-01,0.603,1
"Wake Island","March",2016-03-01,NA,1
"Wake Island","March",2017-03-01,1.033,1
"Wake Island","March",2018-03-01,-0.198,1
"Wake Island","March",2019-03-01,0.683,1
"Wake Island","April",2000-04-01,-0.343,1
"Wake Island","April",2001-04-01,0.957,1
"Wake Island","April",2002-04-01,-0.553,1
"Wake Island","April",2003-04-01,0.248,1
"Wake Island","April",2004-04-01,0.668,1
"Wake Island","April",2005-04-01,-0.162,1
"Wake Island","April",2006-04-01,0.338,1
"Wake Island","April",2007-04-01,-0.062,1
"Wake Island","April",2008-04-01,0.338,1
"Wake Island","April",2009-04-01,0.587,1
"Wake Island","April",2010-04-01,-0.013,1
"Wake Island","April",2011-04-01,0.897,1
"Wake Island","April",2012-04-01,0.268,1
"Wake Island","April",2013-04-01,0.877,1
"Wake Island","April",2014-04-01,1.638,1
"Wake Island","April",2015-04-01,-0.463,1
"Wake Island","April",2016-04-01,NA,1
"Wake Island","April",2017-04-01,NA,1
"Wake Island","April",2018-04-01,0.237,1
"Wake Island","April",2019-04-01,1.188,1
"Wake Island","May",2000-05-01,-0.33,1
"Wake Island","May",2001-05-01,1.2,1
"Wake Island","May",2002-05-01,0.06,1
"Wake Island","May",2003-05-01,-0.12,1
"Wake Island","May",2004-05-01,0.81,1
"Wake Island","May",2005-05-01,0.29,1
"Wake Island","May",2006-05-01,-0.21,1
"Wake Island","May",2007-05-01,0.44,1
"Wake Island","May",2008-05-01,0.44,1
"Wake Island","May",2009-05-01,0.44,1
"Wake Island","May",2010-05-01,-0.06,1
"Wake Island","May",2011-05-01,0.33,1
"Wake Island","May",2012-05-01,-0.19,1
"Wake Island","May",2013-05-01,1.1,1
"Wake Island","May",2014-05-01,1.14,1
"Wake Island","May",2015-05-01,0.19,1
"Wake Island","May",2016-05-01,NA,1
"Wake Island","May",2017-05-01,NA,1
"Wake Island","May",2018-05-01,-0.01,1
"Wake Island","May",2019-05-01,0.69,1
"Wake Island","June",2000-06-01,-0.456,1
"Wake Island","June",2001-06-01,0.764,1
"Wake Island","June",2002-06-01,0.734,1
"Wake Island","June",2003-06-01,0.044,1
"Wake Island","June",2004-06-01,0.034,1
"Wake Island","June",2005-06-01,0.634,1
"Wake Island","June",2006-06-01,-0.416,1
"Wake Island","June",2007-06-01,0.034,1
"Wake Island","June",2008-06-01,-0.366,1
"Wake Island","June",2009-06-01,1.234,1
"Wake Island","June",2010-06-01,0.244,1
"Wake Island","June",2011-06-01,0.464,1
"Wake Island","June",2012-06-01,0.284,1
"Wake Island","June",2013-06-01,1.354,1
"Wake Island","June",2014-06-01,1.144,1
"Wake Island","June",2015-06-01,0.034,1
"Wake Island","June",2016-06-01,NA,1
"Wake Island","June",2017-06-01,0.484,1
"Wake Island","June",2018-06-01,-0.016,1
"Wake Island","June",2019-06-01,0.734,1
"Wake Island","July",2000-07-01,-1.778,1
"Wake Island","July",2001-07-01,0.052,1
"Wake Island","July",2002-07-01,0.452,1
"Wake Island","July",2003-07-01,-0.418,1
"Wake Island","July",2004-07-01,0.362,1
"Wake Island","July",2005-07-01,-0.238,1
"Wake Island","July",2006-07-01,-0.288,1
"Wake Island","July",2007-07-01,-0.638,1
"Wake Island","July",2008-07-01,-1.138,1
"Wake Island","July",2009-07-01,0.262,1
"Wake Island","July",2010-07-01,0.002,1
"Wake Island","July",2011-07-01,-0.568,1
"Wake Island","July",2012-07-01,-0.398,1
"Wake Island","July",2013-07-01,0.292,1
"Wake Island","July",2014-07-01,1.102,1
"Wake Island","July",2015-07-01,NA,1
"Wake Island","July",2016-07-01,0.252,1
"Wake Island","July",2017-07-01,0.772,1
"Wake Island","July",2018-07-01,-0.408,1
"Wake Island","July",2019-07-01,0.062,1
"Wake Island","August",2000-08-01,-1.306,1
"Wake Island","August",2001-08-01,-0.116,1
"Wake Island","August",2002-08-01,0.724,1
"Wake Island","August",2003-08-01,0.304,1
"Wake Island","August",2004-08-01,1.264,1
"Wake Island","August",2005-08-01,0.464,1
"Wake Island","August",2006-08-01,-0.636,1
"Wake Island","August",2007-08-01,0.014,1
"Wake Island","August",2008-08-01,-0.536,1
"Wake Island","August",2009-08-01,-0.186,1
"Wake Island","August",2010-08-01,0.414,1
"Wake Island","August",2011-08-01,0.044,1
"Wake Island","August",2012-08-01,0.064,1
"Wake Island","August",2013-08-01,1.974,1
"Wake Island","August",2014-08-01,1.124,1
"Wake Island","August",2015-08-01,1.064,1
"Wake Island","August",2016-08-01,-0.846,1
"Wake Island","August",2017-08-01,0.664,1
"Wake Island","August",2018-08-01,0.624,1
"Wake Island","August",2019-08-01,0.714,1
"Wake Island","September",2000-09-01,NA,1
"Wake Island","September",2001-09-01,-0.946,1
"Wake Island","September",2002-09-01,0.144,1
"Wake Island","September",2003-09-01,0.144,1
"Wake Island","September",2004-09-01,0.114,1
"Wake Island","September",2005-09-01,0.014,1
"Wake Island","September",2006-09-01,NA,1
"Wake Island","September",2007-09-01,-0.936,1
"Wake Island","September",2008-09-01,-1.486,1
"Wake Island","September",2009-09-01,0.204,1
"Wake Island","September",2010-09-01,-0.066,1
"Wake Island","September",2011-09-01,-0.986,1
"Wake Island","September",2012-09-01,-0.696,1
"Wake Island","September",2013-09-01,0.464,1
"Wake Island","September",2014-09-01,0.744,1
"Wake Island","September",2015-09-01,0.664,1
"Wake Island","September",2016-09-01,-0.086,1
"Wake Island","September",2017-09-01,0.364,1
"Wake Island","September",2018-09-01,NA,1
"Wake Island","September",2019-09-01,0.864,1
"Wake Island","October",2000-10-01,0.954,1
"Wake Island","October",2001-10-01,-0.296,1
"Wake Island","October",2002-10-01,0.354,1
"Wake Island","October",2003-10-01,0.334,1
"Wake Island","October",2004-10-01,-0.436,1
"Wake Island","October",2005-10-01,-0.186,1
"Wake Island","October",2006-10-01,NA,1
"Wake Island","October",2007-10-01,-0.136,1
"Wake Island","October",2008-10-01,-0.686,1
"Wake Island","October",2009-10-01,0.524,1
"Wake Island","October",2010-10-01,-0.766,1
"Wake Island","October",2011-10-01,-0.226,1
"Wake Island","October",2012-10-01,0.054,1
"Wake Island","October",2013-10-01,NA,1
"Wake Island","October",2014-10-01,0.114,1
"Wake Island","October",2015-10-01,0.114,1
"Wake Island","October",2016-10-01,NA,1
"Wake Island","October",2017-10-01,0.114,1
"Wake Island","October",2018-10-01,-0.006,1
"Wake Island","October",2019-10-01,NA,1
"Wake Island","November",2000-11-01,NA,1
"Wake Island","November",2001-11-01,0.504,1
"Wake Island","November",2002-11-01,0.714,1
"Wake Island","November",2003-11-01,0.034,1
"Wake Island","November",2004-11-01,-0.046,1
"Wake Island","November",2005-11-01,0.454,1
"Wake Island","November",2006-11-01,0.744,1
"Wake Island","November",2007-11-01,-0.096,1
"Wake Island","November",2008-11-01,0.154,1
"Wake Island","November",2009-11-01,0.524,1
"Wake Island","November",2010-11-01,-0.036,1
"Wake Island","November",2011-11-01,0.094,1
"Wake Island","November",2012-11-01,0.364,1
"Wake Island","November",2013-11-01,1.404,1
"Wake Island","November",2014-11-01,0.904,1
"Wake Island","November",2015-11-01,0.434,1
"Wake Island","November",2016-11-01,0.594,1
"Wake Island","November",2017-11-01,0.104,1
"Wake Island","November",2018-11-01,0.854,1
"Wake Island","November",2019-11-01,NA,1
"Wake Island","December",2000-12-01,NA,1
"Wake Island","December",2001-12-01,0.852,1
"Wake Island","December",2002-12-01,0.772,1
"Wake Island","December",2003-12-01,0.512,1
"Wake Island","December",2004-12-01,-0.708,1
"Wake Island","December",2005-12-01,1.142,1
"Wake Island","December",2006-12-01,NA,1
"Wake Island","December",2007-12-01,0.392,1
"Wake Island","December",2008-12-01,-1.208,1
"Wake Island","December",2009-12-01,0.342,1
"Wake Island","December",2010-12-01,-0.768,1
"Wake Island","December",2011-12-01,0.902,1
"Wake Island","December",2012-12-01,-0.088,1
"Wake Island","December",2013-12-01,NA,1
"Wake Island","December",2014-12-01,0.792,1
"Wake Island","December",2015-12-01,0.492,1
"Wake Island","December",2016-12-01,NA,1
"Wake Island","December",2017-12-01,0.992,1
"Wake Island","December",2018-12-01,0.432,1
"Wake Island","December",2019-12-01,-0.258,1
"Southern Africa","January",2000-01-01,-1.617,1
"Southern Africa","January",2001-01-01,0.556,1
"Southern Africa","January",2002-01-01,0.397,1
"Southern Africa","January",2003-01-01,1.347,1
"Southern Africa","January",2004-01-01,0.368,1
"Southern Africa","January",2005-01-01,0.778,1
"Southern Africa","January",2006-01-01,-0.356,1
"Southern Africa","January",2007-01-01,1.05,1
"Southern Africa","January",2008-01-01,-0.098,1
"Southern Africa","January",2009-01-01,0.441,1
"Southern Africa","January",2010-01-01,0.325,1
"Southern Africa","January",2011-01-01,-0.624,1
"Southern Africa","January",2012-01-01,0.974,1
"Southern Africa","January",2013-01-01,0.923,1
"Southern Africa","January",2014-01-01,0.873,1
"Southern Africa","January",2015-01-01,1.297,1
"Southern Africa","January",2016-01-01,1.77,1
"Southern Africa","January",2017-01-01,-0.257,1
"Southern Africa","January",2018-01-01,1.405,1
"Southern Africa","January",2019-01-01,1.172,1
"Southern Africa","February",2000-02-01,-0.21,1
"Southern Africa","February",2001-02-01,0.132,1
"Southern Africa","February",2002-02-01,0.59,1
"Southern Africa","February",2003-02-01,1.581,1
"Southern Africa","February",2004-02-01,0.677,1
"Southern Africa","February",2005-02-01,1.107,1
"Southern Africa","February",2006-02-01,0.175,1
"Southern Africa","February",2007-02-01,1.634,1
"Southern Africa","February",2008-02-01,0.348,1
"Southern Africa","February",2009-02-01,0.164,1
"Southern Africa","February",2010-02-01,1.275,1
"Southern Africa","February",2011-02-01,0.185,1
"Southern Africa","February",2012-02-01,0.073,1
"Southern Africa","February",2013-02-01,1.443,1
"Southern Africa","February",2014-02-01,0.649,1
"Southern Africa","February",2015-02-01,1.309,1
"Southern Africa","February",2016-02-01,2.042,1
"Southern Africa","February",2017-02-01,0.194,1
"Southern Africa","February",2018-02-01,0.59,1
"Southern Africa","February",2019-02-01,1.554,1
"Southern Africa","March",2000-03-01,0.032,1
"Southern Africa","March",2001-03-01,0.545,1
"Southern Africa","March",2002-03-01,0.96,1
"Southern Africa","March",2003-03-01,1.317,1
"Southern Africa","March",2004-03-01,0.172,1
"Southern Africa","March",2005-03-01,0.475,1
"Southern Africa","March",2006-03-01,-1.082,1
"Southern Africa","March",2007-03-01,1.52,1
"Southern Africa","March",2008-03-01,-0.052,1
"Southern Africa","March",2009-03-01,-0.133,1
"Southern Africa","March",2010-03-01,1.612,1
"Southern Africa","March",2011-03-01,0.556,1
"Southern Africa","March",2012-03-01,0.909,1
"Southern Africa","March",2013-03-01,1.481,1
"Southern Africa","March",2014-03-01,0.001,1
"Southern Africa","March",2015-03-01,1.498,1
"Southern Africa","March",2016-03-01,1.062,1
"Southern Africa","March",2017-03-01,0.175,1
"Southern Africa","March",2018-03-01,0.366,1
"Southern Africa","March",2019-03-01,2.496,1
"Southern Africa","April",2000-04-01,-0.352,1
"Southern Africa","April",2001-04-01,0.528,1
"Southern Africa","April",2002-04-01,1.504,1
"Southern Africa","April",2003-04-01,1.806,1
"Southern Africa","April",2004-04-01,0.39,1
"Southern Africa","April",2005-04-01,0.456,1
"Southern Africa","April",2006-04-01,0.038,1
"Southern Africa","April",2007-04-01,1.504,1
"Southern Africa","April",2008-04-01,-0.273,1
"Southern Africa","April",2009-04-01,1.042,1
"Southern Africa","April",2010-04-01,1.344,1
"Southern Africa","April",2011-04-01,0.023,1
"Southern Africa","April",2012-04-01,0.097,1
"Southern Africa","April",2013-04-01,0.248,1
"Southern Africa","April",2014-04-01,-0.072,1
"Southern Africa","April",2015-04-01,0.977,1
"Southern Africa","April",2016-04-01,1.948,1
"Southern Africa","April",2017-04-01,0.659,1
"Southern Africa","April",2018-04-01,1.045,1
"Southern Africa","April",2019-04-01,1.808,1
"Southern Africa","May",2000-05-01,-0.353,1
"Southern Africa","May",2001-05-01,0.692,1
"Southern Africa","May",2002-05-01,0.91,1
"Southern Africa","May",2003-05-01,1.376,1
"Southern Africa","May",2004-05-01,1.913,1
